#,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,ERA,FIP,ADP
1046,Chase Shugart,PIT,0,19,19,1,1,0,0,1,18,9,2,17,8,7.92,3.66,2.17,0.98,0.246,1.37,0.292,71.40%,4.13,4.19,999
1047,Christian MacLeod,MIN,1,1,4.1,0,0,0,0,0,4,2,1,3,2,7.16,4.55,1.57,1.24,0.254,1.47,0.289,67.50%,5,5.04,999
1048,Michael Forret,BAL,1,1,3.2,0,0,0,0,0,4,2,1,3,2,7.39,4.42,1.67,1.24,0.255,1.46,0.292,67.80%,4.96,4.94,999
1049,Sean Mooney,,1,1,3,0,0,0,0,0,3,2,0,3,1,8.73,4.61,1.89,1.42,0.235,1.39,0.277,69.10%,4.8,4.97,999
1050,Chris Devenski,NYM,0,26,26,1,1,0,0,1,22,11,4,27,10,9.2,3.32,2.77,1.27,0.22,1.23,0.262,75.10%,3.75,4.21,999
1051,Kenny Hernandez,,1,1,4.1,0,0,0,0,0,5,2,0,2,2,4.81,3.51,1.37,1.05,0.284,1.51,0.305,65.10%,5.24,4.93,999
1052,Nolan Kingham,,1,1,3.1,0,0,0,0,0,4,2,0,2,1,4.63,2.79,1.66,1.16,0.281,1.41,0.297,64.10%,5.12,4.87,999
1053,Francis Pena,SDP,0,22,22,1,1,0,0,1,21,10,2,19,8,7.71,3.39,2.27,0.99,0.243,1.32,0.285,71.60%,4.01,4.16,999
1054,Yorlin Calderon,SEA,1,1,2.1,0,0,0,0,0,2,1,0,2,1,6.66,3.81,1.75,1.29,0.253,1.41,0.279,68.50%,4.79,4.96,999
1055,Miguel Castro,HOU,0,28,28,1,1,0,0,1,26,12,3,26,11,8.45,3.53,2.39,1.08,0.238,1.31,0.284,72.30%,4,4.17,999
1056,Ty Weatherly,BAL,1,1,2.2,0,0,0,0,0,2,1,0,2,1,7.28,4.24,1.72,1.17,0.242,1.3,0.281,64.60%,4.77,4.8,999
1057,Dominic Perachi,PIT,1,1,4.1,0,0,0,0,0,4,2,1,3,2,5.83,4.13,1.41,1.15,0.267,1.47,0.293,65.70%,5.14,5.06,999
1058,Connor Lunn,,1,1,4.2,0,0,0,0,0,5,3,1,3,1,5.69,2.59,2.2,1.44,0.269,1.37,0.285,66.60%,4.99,4.97,999
1059,Logan Gragg,,1,1,3.1,0,0,0,0,0,3,2,0,2,1,5.97,3.13,1.91,1.26,0.249,1.32,0.269,68.30%,4.54,4.84,999
1060,Matt Gabbert,MIN,1,1,3,0,0,0,0,0,3,2,0,2,1,7.3,3.88,1.88,1.34,0.258,1.42,0.292,67.00%,5,4.92,999
1061,Hayden Harris,ATL,0,15,15,1,1,0,0,1,13,6,2,18,7,10.63,4.49,2.37,1.07,0.22,1.34,0.287,74.60%,3.83,4,999
1062,Garrett Davila,WSN,1,1,3,0,0,0,0,0,3,2,0,2,1,7.14,3.69,1.94,1.29,0.244,1.37,0.273,70.50%,4.5,4.81,999
1063,Hunter Stanley,CLE,1,1,3.2,0,0,0,0,0,4,2,1,3,2,6.68,3.71,1.8,1.35,0.26,1.47,0.287,69.20%,4.92,5.01,999
1064,Julio Robaina,,1,1,4.1,0,0,0,0,0,4,2,1,3,2,6.42,3.86,1.66,1.27,0.262,1.47,0.289,68.20%,4.96,5.01,999
1065,Cruz Noriega,KCR,1,1,2.2,0,0,0,0,0,3,2,0,2,1,5.31,3.13,1.7,1.21,0.284,1.45,0.307,63.70%,5.33,4.92,999
1066,Elmer Rodriguez-Cruz,NYY,1,1,4,0,0,0,0,0,4,2,1,3,2,6.38,4.8,1.33,1.15,0.253,1.44,0.283,65.30%,5.09,5.15,999
1067,Henry Lalane,NYY,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.65,4.16,1.84,1.41,0.245,1.38,0.278,67.80%,4.9,5.03,999
1068,David Parkinson,,1,1,4.1,0,0,0,0,0,5,3,1,3,2,5.6,3.47,1.61,1.38,0.269,1.45,0.286,66.30%,5.2,5.21,999
1069,Luis Ledo,,1,1,2,0,0,0,0,0,2,1,0,2,1,7.3,4.99,1.46,1.07,0.254,1.6,0.291,71.80%,4.69,4.91,999
1070,Pete Hansen,STL,1,1,5,0,0,0,0,0,5,3,1,3,2,5.85,3.4,1.72,1.31,0.271,1.42,0.294,64.90%,5.2,5.03,999
1071,Rorik Maltrud,CLE,1,1,4.1,0,0,0,0,0,4,2,1,3,2,6.27,3.81,1.64,1.26,0.257,1.38,0.283,65.40%,4.98,5.01,999
1072,Zach Davies,,1,1,4.2,0,0,0,0,0,5,3,1,3,2,5.85,3.55,1.65,1.33,0.283,1.53,0.307,65.70%,5.45,5.11,999
1073,Pedro Fernandez,,1,1,3,0,0,0,0,0,3,2,1,2,1,6.8,3.39,2.01,1.47,0.25,1.37,0.272,69.00%,4.79,5.05,999
1074,Sandy Ozuna,COL,1,1,3.2,0,0,0,0,0,4,2,1,2,1,5.84,3.62,1.61,1.44,0.287,1.46,0.312,59.80%,5.95,5.3,999
1075,Kyle Nicolas,PIT,0,47,47,2,2,0,0,1,42,22,5,47,25,8.96,4.74,1.89,0.96,0.235,1.43,0.291,72.50%,4.12,4.29,999
1076,Nick Sinacola,SFG,1,1,4,0,0,0,0,0,4,2,1,3,1,5.57,3.14,1.77,1.23,0.269,1.36,0.291,64.20%,5.03,4.89,999
1077,Trenton Denholm,CLE,1,1,5,0,0,0,0,0,5,3,1,3,2,4.85,3.12,1.55,1.25,0.27,1.36,0.285,63.10%,5.16,5.06,999
1078,Luke Russo,PHI,1,1,4.2,0,0,0,0,0,5,3,1,4,2,6.97,3.94,1.77,1.5,0.261,1.43,0.288,65.50%,5.33,5.24,999
1079,Daniel Nunez,ARI,1,1,3,0,0,0,0,0,3,2,0,2,1,6.15,2.95,2.09,1.33,0.27,1.38,0.296,65.60%,5.03,4.83,999
1080,Rhett Kouba,HOU,1,1,4,0,0,0,0,0,4,2,1,3,2,6.62,3.73,1.77,1.35,0.26,1.46,0.285,68.90%,4.93,5.04,999
1081,Hyun-Seok Jang,LAD,1,1,2,0,0,0,0,0,2,1,0,2,1,10.69,5.94,1.8,1.34,0.216,1.5,0.272,74.30%,4.45,4.88,999
1082,Zach Neal,,1,1,3.1,0,0,0,0,0,4,2,1,2,1,5.78,2.43,2.37,1.42,0.268,1.39,0.284,68.90%,4.82,4.88,999
1083,Kohl Franklin,CHC,1,1,3.2,0,0,0,0,0,4,2,0,3,2,7.12,4.33,1.65,1.21,0.254,1.48,0.287,69.50%,4.79,4.92,999
1084,John Rooney,MIA,0,26,26,1,1,0,0,1,26,12,3,23,11,7.88,3.75,2.1,0.96,0.254,1.43,0.301,71.40%,4.25,4.2,999
1085,John Stankiewicz,MIN,1,1,2,0,0,0,0,0,2,1,0,1,1,6.03,3.05,1.97,1.29,0.26,1.32,0.283,65.60%,4.83,4.83,999
1086,Nicolas Herold,SFG,1,1,4,0,0,0,0,0,4,2,1,3,2,6.27,3.72,1.69,1.17,0.277,1.44,0.311,63.30%,5.3,4.84,999
1087,Angel Liranzo,PHI,1,1,2,0,0,0,0,0,2,1,0,2,1,9.95,4.61,2.16,1.62,0.243,1.65,0.282,78.50%,4.55,5.01,999
1088,Robert Gsellman,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,6.84,3.75,1.83,1.28,0.262,1.5,0.292,70.10%,4.85,4.9,999
1089,Jake Lee,,1,1,2.2,0,0,0,0,0,3,1,0,2,1,5.89,2.77,2.13,1.52,0.266,1.39,0.282,67.60%,5.03,5.11,999
1090,Taylor Widener,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,8.46,3.86,2.19,1.43,0.246,1.46,0.282,73.50%,4.54,4.8,999
1091,Ben Kudrna,KCR,1,1,5,0,0,0,0,0,5,3,1,3,2,5.74,4.33,1.32,1.13,0.274,1.51,0.301,64.70%,5.34,5.11,999
1092,Carlos Hernández,KCR,0,48,48,3,2,0,0,1,44,23,6,46,21,8.61,4.01,2.15,1.11,0.24,1.36,0.29,70.90%,4.27,4.34,999
1093,Ryan Jennings,TOR,1,1,3,0,0,0,0,0,3,2,0,2,1,6.74,4.05,1.66,1.26,0.257,1.41,0.289,66.00%,5.02,4.98,999
1094,Jose Montero,CIN,1,1,3.2,0,0,0,0,0,4,2,1,2,2,5.13,4.09,1.25,1.24,0.278,1.51,0.297,63.30%,5.56,5.33,999
1095,Kenya Huggins,CIN,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.37,4.56,1.62,1.38,0.261,1.53,0.295,68.10%,5.23,5.2,999
1096,Dereck Rodríguez,,1,1,3,0,0,0,0,0,3,2,0,2,1,6.99,3.75,1.86,1.4,0.256,1.46,0.283,70.20%,4.85,5.03,999
1097,Phillips Valdez,,1,1,2.1,0,0,0,0,0,3,1,0,2,1,5.79,4.57,1.27,1.07,0.285,1.69,0.315,67.90%,5.4,5.1,999
1098,Jake Odorizzi,,1,1,4.1,0,0,0,0,0,4,2,1,3,2,7.14,3.41,2.09,1.47,0.254,1.4,0.28,69.60%,4.81,4.98,999
1099,Alex Clemmey,WSN,1,1,3.2,0,0,0,0,0,3,2,0,3,2,7.84,5.88,1.33,0.96,0.244,1.52,0.296,67.40%,4.9,4.93,999
1100,Austin Troesser,NYM,1,1,3,0,0,0,0,0,3,2,0,2,1,7.5,4.31,1.74,1.28,0.244,1.4,0.278,68.40%,4.76,4.94,999
1101,Daniel Federman,BAL,1,1,3.1,0,0,0,0,0,3,2,1,2,1,6.63,3.27,2.02,1.42,0.26,1.39,0.284,67.70%,4.93,4.97,999
1102,Joe Adametz,DET,1,1,4.1,0,0,0,0,0,4,3,0,2,2,4.4,3.53,1.25,1.01,0.284,1.42,0.304,60.70%,5.4,4.96,999
1103,Peter Solomon,,1,1,3.2,0,0,0,0,0,4,2,1,3,2,7.01,4.19,1.67,1.38,0.26,1.54,0.287,70.60%,4.99,5.15,999
1104,J.B. Bukauskas,MIL,0,1,1,0,0,0,0,0,1,0,0,1,0,8.49,2.6,3.26,0.87,0.232,1.18,0.283,73.80%,3.38,3.53,999
1105,Cedric De Grandpre,ATL,1,1,4.1,0,0,0,0,0,5,2,1,3,1,5.83,3.11,1.88,1.34,0.271,1.4,0.293,65.40%,5.12,4.97,999
1106,Edgar Barclay,NYY,1,1,4.1,0,0,0,0,0,4,2,1,3,2,6.5,4,1.63,1.45,0.252,1.44,0.272,68.60%,5,5.3,999
1107,Tristan Stevens,MIA,1,1,3.2,0,0,0,0,0,4,2,0,2,1,4.64,3.11,1.49,1.2,0.281,1.43,0.296,63.30%,5.29,5.03,999
1108,Zac Kristofak,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,5.78,3.37,1.72,1.34,0.265,1.38,0.285,65.00%,5.11,5.08,999
1109,Anderson Espinoza,,1,1,4,0,0,0,0,0,4,2,1,3,2,6.94,4.4,1.58,1.26,0.249,1.5,0.277,71.00%,4.72,5.06,999
1110,Mike Paredes,MIN,1,1,2.1,0,0,0,0,0,2,1,0,2,1,5.61,2.95,1.9,1.32,0.263,1.3,0.282,63.10%,5.01,4.94,999
1111,Ross Carver,CLE,1,1,3.1,0,0,0,0,0,3,2,0,2,1,6.69,3.96,1.69,1.27,0.252,1.41,0.279,68.30%,4.8,4.98,999
1112,Jose Chacin,,1,1,4,0,0,0,0,0,4,2,1,2,1,5.4,3.04,1.78,1.38,0.26,1.35,0.274,66.20%,4.94,5.11,999
1113,Paul Bonzagni,TEX,1,1,3.2,0,0,0,0,0,4,2,1,2,2,5.62,3.84,1.46,1.23,0.271,1.44,0.294,63.80%,5.29,5.11,999
1114,Konnor Pilkington,WSN,1,1,3,0,0,0,0,0,3,2,0,2,2,7.56,4.91,1.54,1.2,0.256,1.6,0.293,71.30%,4.87,5.02,999
1115,Justin Armbruester,BAL,1,1,4.1,0,0,0,0,0,4,2,1,4,2,7.31,3.93,1.86,1.45,0.248,1.43,0.274,70.10%,4.81,5.1,999
1116,Ben Heller,CHC,0,1,1.1,0,0,0,0,0,1,0,0,1,1,11.01,3.85,2.86,0.98,0.221,1.32,0.29,77.60%,3.42,3.57,999
1117,Grant Wolfram,MIL,0,18,18,1,1,0,0,1,15,8,2,19,8,9.54,4.23,2.26,1.12,0.222,1.33,0.273,74.70%,3.84,4.22,999
1118,Garrett Hill,SEA,1,1,2.1,0,0,0,0,0,2,1,0,2,1,8.33,5.32,1.57,1.09,0.244,1.56,0.289,72.20%,4.58,4.82,999
1119,Nick Allgeyer,,1,1,3.1,0,0,0,0,0,4,2,1,3,2,7.21,4.14,1.74,1.46,0.25,1.49,0.275,71.30%,4.87,5.21,999
1120,Kyle Virbitsky,BAL,1,1,3.2,0,0,0,0,0,4,2,1,2,1,6.21,3.42,1.82,1.34,0.264,1.38,0.288,65.00%,5.09,5,999
1121,Zach Plesac,,1,1,5,0,0,0,0,0,6,3,1,3,2,5.39,2.89,1.86,1.58,0.274,1.42,0.285,65.30%,5.39,5.34,999
1122,Ryan Cardona,CIN,1,1,4.1,0,0,0,0,0,4,3,1,3,2,6.99,4.77,1.46,1.46,0.252,1.44,0.28,63.90%,5.47,5.46,999
1123,Alec Gamboa,LAD,1,1,3,0,0,0,0,0,3,2,0,2,1,6.03,4.04,1.49,1.21,0.256,1.44,0.28,67.40%,4.9,5.06,999
1124,Sam Hentges,CLE,0,1,1,0,0,0,0,0,1,0,0,1,0,9.11,3.09,2.95,0.75,0.231,1.21,0.295,73.50%,3.34,3.39,999
1125,Joseph Montalvo,DET,1,1,4.1,0,0,0,0,0,4,2,1,3,2,6.52,3.78,1.73,1.36,0.252,1.35,0.276,65.50%,4.98,5.08,999
1126,Ignacio Feliz,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,8.89,5.36,1.66,1.21,0.242,1.55,0.292,71.40%,4.74,4.89,999
1127,Nick Margevicius,,1,1,2.2,0,0,0,0,0,3,1,0,2,1,6.04,2.79,2.16,1.37,0.268,1.45,0.289,69.90%,4.83,4.87,999
1128,Tyler Alexander,MIL,2,47,52,2,2,2,0,1,52,27,10,43,13,7.47,2.16,3.46,1.64,0.25,1.23,0.274,69.30%,4.57,4.72,748.2
1129,Jose Bravo,,1,1,3.2,0,0,0,0,0,4,2,1,2,1,6.1,3.27,1.86,1.42,0.269,1.47,0.29,68.40%,5.08,5.09,999
1130,Riley Smith,,1,1,4,0,0,0,0,0,5,2,1,3,1,5.94,3.07,1.93,1.43,0.271,1.55,0.288,71.50%,4.95,5.08,999
1131,Yorman Galindez,MIL,1,1,3.2,0,0,0,0,0,3,2,0,3,2,8.27,5.73,1.44,1.13,0.235,1.49,0.281,69.30%,4.78,5.04,999
1132,Eric Silva,DET,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.26,4.27,1.7,1.12,0.25,1.43,0.287,69.20%,4.62,4.74,999
1133,Zac Lowther,,1,1,3,0,0,0,0,0,3,1,0,3,1,8.13,4.08,1.99,1.43,0.257,1.62,0.29,75.20%,4.69,4.94,999
1134,Nick Sando,CIN,1,1,3,0,0,0,0,0,3,2,0,2,2,6.71,4.47,1.5,1.4,0.258,1.45,0.286,64.60%,5.39,5.33,999
1135,Felix Arronde,KCR,1,1,4.2,0,0,0,0,0,5,3,1,2,2,4.87,3.7,1.32,1.15,0.279,1.4,0.3,59.90%,5.52,5.11,999
1136,Trey Supak,TEX,1,1,3.1,0,0,0,0,0,4,2,0,2,1,5.72,3.13,1.83,1.29,0.265,1.43,0.283,68.60%,4.84,4.94,999
1137,Tommy Romero,,1,1,3,0,0,0,0,0,3,2,0,2,1,6.94,4.15,1.67,1.18,0.251,1.43,0.284,68.80%,4.71,4.86,999
1138,Antony Aparicio,HOU,1,1,3,0,0,0,0,0,3,2,0,2,1,5.86,3.52,1.66,1.21,0.271,1.3,0.302,57.40%,5.45,4.92,999
1139,Tate Kuehner,MIL,1,1,4.1,0,0,0,0,0,4,3,1,4,2,7.11,4.88,1.46,1.22,0.249,1.45,0.284,66.20%,5.07,5.13,999
1140,Sean Hunley,TBR,1,1,3.1,0,0,0,0,0,4,2,0,2,1,4.32,2.39,1.8,1.24,0.284,1.33,0.296,60.90%,5.27,4.91,999
1141,Andrew Taylor,HOU,1,1,3.1,0,0,0,0,0,3,2,0,3,2,8.25,4.63,1.78,1.36,0.247,1.49,0.286,70.40%,4.85,5,999
1142,Chase Anderson,TEX,1,1,3,0,0,0,0,0,3,2,0,2,1,6.79,3.67,1.85,1.45,0.261,1.44,0.287,67.60%,5.1,5.12,999
1143,Cole Wilcox,TBR,1,1,4.2,0,0,0,0,0,5,3,1,3,2,4.7,3.34,1.41,1.1,0.279,1.43,0.297,63.50%,5.2,4.95,999
1144,Trystan Vrieling,NYY,1,1,5.1,0,0,0,0,0,5,3,1,3,2,5.53,3.52,1.57,1.45,0.26,1.37,0.273,64.30%,5.23,5.34,999
1145,Alex Young,CIN,0,11,11,1,1,0,0,1,11,5,1,10,4,7.93,3.37,2.35,1.17,0.25,1.36,0.292,70.70%,4.35,4.36,999
1146,Geoff Hartlieb,NYY,0,16,16,1,1,0,0,1,15,7,2,14,7,8.13,3.73,2.18,1.07,0.235,1.34,0.277,72.90%,3.99,4.29,999
1147,Jake Wong,,1,1,3,0,0,0,0,0,3,2,0,2,1,6.26,4.17,1.5,1.08,0.265,1.49,0.297,67.20%,4.95,4.87,999
1148,Luis Palacios,MIA,1,1,5.1,0,0,0,0,0,6,3,1,2,1,3.97,2.38,1.67,1.39,0.287,1.4,0.292,61.80%,5.5,5.22,999
1149,Christian Zazueta,LAD,1,1,3.2,0,0,0,0,0,4,2,1,3,1,6.94,3.64,1.91,1.52,0.253,1.38,0.276,67.00%,5.05,5.18,999
1150,Nick Frasso,LAD,0,12,12,1,1,0,0,1,11,5,2,11,4,8.33,3.04,2.74,1.22,0.23,1.23,0.269,72.90%,3.88,4.23,999
1151,Luis Quinones,TOR,1,1,2.2,0,0,0,0,0,2,1,0,2,1,8.13,4.99,1.63,1.27,0.234,1.46,0.27,71.50%,4.59,5.02,999
1152,Victor Juarez,COL,1,1,5,0,0,0,0,0,6,3,1,3,2,5.28,3.55,1.49,1.48,0.294,1.53,0.312,61.60%,6.02,5.45,999
1153,Tanner Hall,MIN,1,1,3.1,0,0,0,0,0,4,2,0,3,2,6.68,4.26,1.57,1.21,0.265,1.54,0.296,69.00%,5,5,999
1154,Tyler Uberstine,BOS,1,1,4,0,0,0,0,0,4,2,1,3,2,6.26,3.77,1.66,1.35,0.278,1.49,0.307,64.30%,5.5,5.12,999
1155,Emmett Olson,MIA,1,1,4.2,0,0,0,0,0,5,3,1,3,2,5.55,3.66,1.52,1.28,0.276,1.46,0.298,64.00%,5.4,5.14,999
1156,Jimmy Cordero,,0,1,1,0,0,0,0,0,1,0,0,1,0,8.96,3.25,2.76,0.94,0.227,1.2,0.283,72.80%,3.57,3.74,999
1157,David Fry,CLE,1,1,2.2,0,0,0,0,0,3,1,0,2,1,8.52,3.77,2.26,1.6,0.258,1.64,0.289,76.80%,4.7,5,507.9
1158,Giussepe Velasquez,PHI,1,1,3,0,0,0,0,0,3,2,0,2,1,6.87,4.23,1.62,1.34,0.256,1.42,0.286,65.50%,5.16,5.13,999
1159,Luis Torres,TOR,1,1,2,0,0,0,0,0,2,1,0,2,1,7.08,4.41,1.61,1.16,0.253,1.42,0.291,66.40%,4.92,4.89,999
1160,Joe Whitman,SFG,1,1,4.1,0,0,0,0,0,4,2,1,3,2,6.26,3.82,1.64,1.2,0.267,1.44,0.296,65.80%,5.07,4.93,999
1161,Corbin Martin,BAL,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.89,4.73,1.67,1.2,0.25,1.56,0.288,72.40%,4.65,4.88,999
1162,Dylan Floro,ATH,0,38,38,2,2,0,0,1,38,18,4,31,12,7.41,2.9,2.56,1.03,0.255,1.32,0.297,70.00%,4.2,4.11,999
1163,Anderson Munoz,,1,1,2,0,0,0,0,0,2,1,0,2,1,7.48,4.36,1.72,1.37,0.243,1.39,0.275,67.90%,4.88,5.08,999
1164,Ryan Murphy,SFG,1,1,3.2,0,0,0,0,0,4,2,1,3,2,6.64,4,1.66,1.21,0.258,1.43,0.289,67.10%,4.9,4.91,999
1165,Robbie Erlin,,1,1,4.1,0,0,0,0,0,5,2,1,3,2,6.2,3.25,1.91,1.55,0.26,1.46,0.275,70.70%,4.94,5.26,999
1166,Andrew Quezada,COL,1,1,4.2,0,0,0,0,0,5,3,1,2,2,3.83,3.61,1.06,1.19,0.306,1.58,0.318,60.30%,6.08,5.37,999
1167,Ethan Hankins,,1,1,2.2,0,0,0,0,0,3,2,0,2,2,7.57,4.84,1.56,1.17,0.254,1.55,0.292,70.60%,4.83,4.95,999
1168,Chase De Jong,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.47,4.14,1.8,1.36,0.253,1.45,0.286,69.20%,4.91,5.01,999
1169,Connor Johnstone,,1,1,2,0,0,0,0,0,2,1,0,1,1,5.17,2.86,1.81,1.17,0.276,1.42,0.296,65.90%,4.97,4.79,999
1170,Ty Cummings,TBR,1,1,4.2,0,0,0,0,0,5,2,1,3,2,6.5,4.06,1.6,1.19,0.254,1.42,0.283,67.70%,4.82,4.93,999
1171,Keyshawn Askew,TBR,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.24,4.93,1.47,0.96,0.256,1.5,0.301,67.70%,4.81,4.74,999
1172,Irving Cota,NYM,1,1,2.2,0,0,0,0,0,3,1,0,2,1,6.75,3.59,1.88,1.38,0.245,1.34,0.268,68.60%,4.69,5,999
1173,Luis Morales,ATH,1,1,3.2,0,0,0,0,0,3,2,0,3,2,6.91,4.37,1.58,1.14,0.253,1.41,0.288,66.60%,4.87,4.89,999
1174,Jaxon Wiggins,CHC,1,1,3.1,0,0,0,0,0,3,2,0,3,2,7.59,5.32,1.43,1.03,0.24,1.47,0.283,68.80%,4.67,4.9,999
1175,Oscar Gonzalez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,1.92,0.83,2.31,0.29,0.239,0.31,0.281,-80.10%,4.26,3.46,999
1176,Carlos Espinosa,LAA,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.59,4.77,1.59,1.29,0.249,1.48,0.286,68.20%,4.99,5.09,999
1177,Shawn Dubin,HOU,0,22,22,1,1,0,0,1,20,10,2,22,11,9.08,4.37,2.08,0.98,0.236,1.39,0.293,72.60%,4.06,4.17,999
1178,Colby Holcombe,TOR,1,1,2.2,0,0,0,0,0,2,1,0,2,1,5.74,3.8,1.51,1.16,0.262,1.36,0.287,63.30%,5.06,4.97,999
1179,Garrett Baumann,ATL,1,1,5,0,0,0,0,0,5,3,1,3,2,5.13,3.13,1.64,1.27,0.273,1.36,0.291,62.50%,5.23,5.03,999
1180,Sean Sullivan,PIT,1,1,4.2,0,0,0,0,0,5,3,1,3,2,4.94,3.36,1.47,1.3,0.277,1.43,0.292,63.10%,5.39,5.2,999
1181,Mike Mayers,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.15,3.81,1.88,1.4,0.257,1.48,0.285,70.60%,4.86,5.02,999
1182,Roman Angelo,ARI,1,1,5,0,0,0,0,0,5,3,1,4,2,6.95,4.28,1.63,1.25,0.259,1.43,0.293,65.60%,5.11,5,999
1183,Zack Qin,SDP,1,1,2.2,0,0,0,0,0,2,1,0,2,1,7.1,4.25,1.67,1.23,0.253,1.45,0.286,68.80%,4.82,4.93,999
1184,Gordon Graceffo,STL,2,42,47,2,2,2,0,1,50,25,6,31,15,5.89,2.91,2.03,1.13,0.269,1.37,0.296,66.50%,4.74,4.59,999
1185,Gabriel Barbosa,PHI,1,1,4.2,0,0,0,0,0,5,3,1,3,2,5.05,3.21,1.57,1.42,0.272,1.43,0.283,64.80%,5.31,5.31,999
1186,Zach Jacobs,CLE,1,1,2.2,0,0,0,0,0,2,1,0,2,1,5.84,3.57,1.64,1.24,0.257,1.32,0.28,63.50%,4.99,4.98,999
1187,Jordi Martinez,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,6.88,3.97,1.73,1.38,0.263,1.5,0.292,68.50%,5.1,5.1,999
1188,Liam Sullivan,WSN,1,1,3.1,0,0,0,0,0,3,2,1,3,2,8.32,4.9,1.7,1.4,0.253,1.54,0.294,69.50%,5.12,5.13,999
1189,Trey Wingenter,,0,1,1,0,0,0,0,0,1,0,0,1,1,10.97,4.19,2.62,0.96,0.221,1.35,0.29,77.20%,3.5,3.67,999
1190,Jhony Brito,SDP,0,24,24,1,1,0,0,1,23,11,3,19,8,6.96,2.97,2.34,1.03,0.248,1.29,0.283,70.10%,4.11,4.23,999
1191,Brody Hopkins,TBR,1,1,4.2,0,0,0,0,0,4,3,1,3,2,6.8,4.56,1.49,1.14,0.255,1.46,0.29,66.90%,4.95,4.97,999
1192,Dan Straily,,1,1,4.1,0,0,0,0,0,5,2,1,3,2,6.8,3.9,1.75,1.37,0.253,1.45,0.279,69.60%,4.85,5.07,999
1193,Dahian Santos,TOR,1,1,3,0,0,0,0,0,3,2,0,3,2,8.54,5.3,1.61,1.32,0.229,1.44,0.269,70.60%,4.69,5.09,999
1194,Luis Gonzalez,PHI,1,1,3.1,0,0,0,0,0,3,2,0,2,1,5.64,3.59,1.57,1.32,0.273,1.41,0.295,62.60%,5.42,5.16,999
1195,Seth Martinez,MIA,0,44,44,2,2,0,0,1,39,19,6,41,17,8.32,3.51,2.37,1.16,0.227,1.28,0.266,73.70%,3.87,4.31,999
1196,George Soriano,MIA,0,50,50,3,2,0,0,4,47,23,6,47,22,8.54,3.89,2.19,1.13,0.241,1.37,0.288,71.90%,4.22,4.34,999
1197,Eliazar Dishmey,MIA,1,1,3.2,0,0,0,0,0,4,2,1,3,2,6.45,4.01,1.61,1.33,0.265,1.47,0.293,66.20%,5.22,5.13,999
1198,Ryan Garcia,TEX,1,1,4.2,0,0,0,0,0,4,3,1,4,2,6.99,4.35,1.61,1.44,0.249,1.42,0.274,66.80%,5.11,5.3,999
1199,Blake Burkhalter,ATL,1,1,4.1,0,0,0,0,0,4,2,1,3,2,5.94,3.18,1.87,1.4,0.262,1.33,0.282,63.50%,5.12,5.06,999
1200,Caleb Smith,,1,1,3,0,0,0,0,0,3,2,0,2,1,7.36,4.22,1.75,1.42,0.243,1.4,0.27,69.20%,4.81,5.13,999
1201,Brady Feigl,MIN,0,1,1.2,0,0,0,0,0,1,1,0,1,0,7.92,2.67,2.96,1.05,0.25,1.26,0.296,70.50%,4.02,3.94,999
1202,Jackson Wolf,SDP,1,1,4,0,0,0,0,0,4,2,1,3,2,6.48,3.76,1.72,1.39,0.257,1.45,0.28,68.90%,4.95,5.14,999
1203,Eli Morgan,CHC,0,54,54,3,3,0,0,7,49,24,7,50,18,8.39,3.01,2.79,1.24,0.237,1.24,0.279,71.10%,4.07,4.23,999
1204,Cole Tolbert,BOS,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7.21,4.33,1.67,1.27,0.268,1.55,0.305,68.00%,5.18,4.99,999
1205,Kohl Simas,CHW,1,1,3.2,0,0,0,0,0,4,2,1,3,2,6.73,4.52,1.49,1.37,0.264,1.54,0.291,67.60%,5.31,5.32,999
1206,Carson Pierce,TOR,1,1,2.1,0,0,0,0,0,2,1,0,2,1,6.34,4.2,1.51,1.16,0.262,1.46,0.293,66.50%,5.03,4.99,999
1207,Grant Gavin,,1,1,2.1,0,0,0,0,0,2,1,0,2,1,7,4.5,1.55,1.44,0.254,1.5,0.281,68.30%,5.17,5.35,999
1208,Bobby Milacki,TOR,1,1,2,0,0,0,0,0,2,1,0,1,1,6.13,3.23,1.9,1.34,0.258,1.37,0.279,67.50%,4.82,4.95,999
